latitude,longitude,elevation_m,slope,curvature,flow_accumulation
19.14,72.81,0.0,0.3138,2e-05,664.9
19.14,72.815,1.52,0.4811,1.1e-05,649.7
19.14,72.82,3.85,1.5709,6.9e-05,626.4
19.14,72.825,11.46,1.4161,-1e-05,550.3
19.14,72.83,18.32,0.7412,-0.000136,481.7
19.14,72.835,14.73,2.0638,0.000176,517.6
19.14,72.84,24.73,0.7205,-8.5e-05,417.6
19.14,72.845,28.22,0.6442,-8.6e-05,382.7
19.14,72.85,25.1,0.8341,9.3e-05,413.9
19.14,72.855,29.14,0.8774,-0.000108,373.5
19.14,72.86,24.89,0.4129,2.9e-05,416.0
19.14,72.865,22.89,1.4904,-6.8e-05,436.0
19.14,72.87,15.67,1.804,-2e-05,508.2
19.14,72.875,6.93,0.4439,8.6e-05,595.6
19.14,72.88,4.78,0.9868,-3.4e-05,617.1
19.14,72.885,0.0,0.0,6.2e-05,664.9
19.14,72.89,0.0,1.1808,7.4e-05,664.9
19.14,72.895,5.72,0.8093,-2.3e-05,607.7
19.14,72.9,9.64,2.6451,0.000116,568.5
19.14,72.905,22.46,2.1566,-3.1e-05,440.3
19.14,72.91,32.91,2.0803,-5e-06,335.8
19.14,72.915,42.99,2.2246,9e-06,235.0
19.14,72.92,53.77,0.4563,-0.000169,127.2
19.14,72.925,51.56,0.7763,-2e-05,149.3
19.14,72.93,47.8,1.3563,-3.6e-05,186.9
19.14,72.935,41.23,1.8205,-2.9e-05,252.6
19.14,72.94,32.41,2.6307,-5.1e-05,340.8
19.14,72.945,19.66,0.448,0.000194,468.3
19.14,72.95,21.83,2.1442,-0.000163,446.6
19.14,72.955,11.44,1.4285,0.000225,550.5
19.14,72.96,18.36,0.2374,-7.5e-05,481.3
19.14,72.965,19.51,0.9001,4.2e-05,469.8
19.14,72.97,23.87,1.0467,9e-06,426.2
19.14,72.975,28.94,2.4328,8.7e-05,375.5
19.14,72.98,40.73,0.2932,-0.000135,257.6
19.14,72.985,42.15,0.735,2.8e-05,243.4
19.14,72.99,45.71,0.6029,-8e-06,207.8
19.14,72.995,48.63,0.6297,2e-06,178.6
19.14,73.0,51.68,5.1868,-0.000367,148.1
19.145,72.77,26.49,1.9463,0.000205,400.0
19.145,72.775,17.06,1.542,2.5e-05,494.3
19.145,72.78,9.59,1.9793,-2.8e-05,569.0
19.145,72.785,0.0,0.0,0.000125,664.9
19.145,72.79,0.0,0.0,0.0,664.9
19.145,72.795,0.0,0.0,0.0,664.9
19.145,72.8,0.0,0.0,0.0,664.9
19.145,72.805,0.0,0.0,0.0,664.9
19.145,72.81,0.0,0.0,0.0,664.9
19.145,72.815,0.0,2.3669,0.000149,664.9
19.145,72.82,11.47,0.0867,-0.000143,550.2
19.145,72.825,11.89,1.0302,5.9e-05,546.0
19.145,72.83,16.88,0.5306,-3.1e-05,496.1
19.145,72.835,19.45,0.7742,-8.2e-05,470.4
19.145,72.84,15.7,1.4058,0.000137,507.9
19.145,72.845,22.51,1.2758,-8e-06,439.8
19.145,72.85,28.69,0.1342,-7.2e-05,378.0
19.145,72.855,29.34,0.2519,7e-06,371.5
19.145,72.86,30.56,0.9022,-7.3e-05,359.3
19.145,72.865,26.19,0.8527,3e-06,403.0
19.145,72.87,22.06,2.2267,-8.6e-05,444.3
19.145,72.875,11.27,1.2593,6.1e-05,552.2
19.145,72.88,5.17,1.0673,1.2e-05,613.2
19.145,72.885,0.0,0.0,6.7e-05,664.9
19.145,72.89,0.0,0.0,0.0,664.9
19.145,72.895,0.0,1.771,0.000111,664.9
19.145,72.9,8.58,2.4905,4.5e-05,579.1
19.145,72.905,20.65,2.9767,3.1e-05,458.4
19.145,72.91,35.08,2.2844,-4.4e-05,314.1
19.145,72.915,46.15,1.5543,-4.6e-05,203.4
19.145,72.92,53.68,0.3283,-7.7e-05,128.1
19.145,72.925,55.27,1.9463,-0.000143,112.2
19.145,72.93,45.84,2.1133,-1.1e-05,206.5
19.145,72.935,35.6,1.3418,4.9e-05,308.9
19.145,72.94,29.1,3.2011,-0.000117,373.9
19.145,72.945,13.58,0.2271,0.000187,529.1
19.145,72.95,12.48,0.4109,-1.2e-05,540.1
19.145,72.955,10.49,0.9435,8.5e-05,560.0
19.145,72.96,15.06,0.6772,-1.7e-05,514.3
19.145,72.965,18.34,2.3483,0.000105,481.5
19.145,72.97,29.72,1.0322,-8.3e-05,367.7
19.145,72.975,34.72,0.0681,-6.1e-05,317.7
19.145,72.98,35.05,1.2448,7.4e-05,314.4
19.145,72.985,41.08,1.2944,3e-06,254.1
19.145,72.99,47.35,0.3944,-0.000106,191.4
19.145,72.995,45.44,0.8754,8e-05,210.5
19.145,73.0,49.68,4.7995,-0.000358,168.1
19.15,72.77,26.38,2.1628,0.000166,401.1
19.15,72.775,15.9,1.2675,5.6e-05,505.9
19.15,72.78,9.76,2.0143,-4.7e-05,567.3
19.15,72.785,0.0,0.0,0.000127,664.9
19.15,72.79,0.0,0.0,0.0,664.9
19.15,72.795,0.0,0.0,0.0,664.9
19.15,72.8,0.0,0.0,0.0,664.9
19.15,72.805,0.0,0.0,0.0,664.9
19.15,72.81,0.0,0.1445,9e-06,664.9
19.15,72.815,0.7,2.004,0.000117,657.9
19.15,72.82,10.41,0.4522,-9.8e-05,560.8
19.15,72.825,12.6,0.4356,-1e-06,538.9
19.15,72.83,14.71,0.6173,1.1e-05,517.8
19.15,72.835,17.7,1.0426,2.7e-05,487.9
19.15,72.84,22.75,0.2725,-4.8e-05,437.4
19.15,72.845,24.07,0.1156,-1e-05,424.2
19.15,72.85,24.63,0.0454,-4e-06,418.6
19.15,72.855,24.85,0.8403,5e-05,416.4
19.15,72.86,28.92,1.1891,-0.000128,375.7
19.15,72.865,23.16,1.2634,-5e-06,433.3
19.15,72.87,17.04,0.5306,4.6e-05,494.5
19.15,72.875,14.47,1.773,-7.8e-05,520.2
19.15,72.88,5.88,1.2139,3.5e-05,606.1
19.15,72.885,0.0,0.0,7.6e-05,664.9
19.15,72.89,0.0,0.8836,5.6e-05,664.9
19.15,72.895,4.28,1.4759,3.7e-05,622.1
19.15,72.9,11.43,1.9422,2.9e-05,550.6
19.15,72.905,20.84,2.573,4e-05,456.5
19.15,72.91,33.31,2.4823,-6e-06,331.8
19.15,72.915,45.34,1.088,-8.8e-05,211.5
19.15,72.92,50.61,1.2551,1.1e-05,158.8
19.15,72.925,56.69,2.0494,-0.000208,98.0
19.15,72.93,46.76,2.0514,-0.0,197.3
19.15,72.935,36.82,0.9559,6.9e-05,296.7
19.15,72.94,32.19,2.6863,-0.000109,343.0
19.15,72.945,19.17,0.574,0.000133,473.2
19.15,72.95,16.39,0.3221,1.6e-05,501.0
19.15,72.955,14.83,0.223,3.4e-05,516.6
19.15,72.96,15.91,0.6978,3e-05,505.8
19.15,72.965,19.29,1.674,6.1e-05,472.0
19.15,72.97,27.4,0.7433,-5.9e-05,390.9
19.15,72.975,31.0,1.4223,4.3e-05,354.9
19.15,72.98,37.89,1.0013,-2.6e-05,286.0
19.15,72.985,42.74,0.8919,-7e-06,237.5
19.15,72.99,47.06,0.6731,-9.8e-05,194.3
19.15,72.995,43.8,0.9084,9.9e-05,226.9
19.15,73.0,48.2,7.1032,-0.000506,182.9
19.155,72.77,13.62,0.2519,0.000433,528.7
19.155,72.775,12.4,1.7049,-9.1e-05,540.9
19.155,72.78,4.14,0.8506,5.4e-05,623.5
19.155,72.785,0.02,0.0041,5.3e-05,664.7
19.155,72.79,0.0,0.0,0.0,664.9
19.155,72.795,0.0,0.0,0.0,664.9
19.155,72.8,0.0,0.0,0.0,664.9
19.155,72.805,0.0,0.0,0.0,664.9
19.155,72.81,0.0,0.2147,1.4e-05,664.9
19.155,72.815,1.04,1.4553,7.8e-05,654.5
19.155,72.82,8.09,0.5306,-5.8e-05,584.0
19.155,72.825,10.66,0.9022,2.3e-05,558.3
19.155,72.83,15.03,0.3654,-3.4e-05,514.6
19.155,72.835,16.8,0.5595,1.2e-05,496.9
19.155,72.84,19.51,0.1838,-2.4e-05,469.8
19.155,72.845,20.4,0.543,2.3e-05,460.9
19.155,72.85,23.03,0.1156,-2.7e-05,434.6
19.155,72.855,23.59,0.0619,-1.1e-05,429.0
19.155,72.86,23.29,0.7701,-4.5e-05,432.0
19.155,72.865,19.56,0.9579,-1.2e-05,469.3
19.155,72.87,14.92,1.1086,-9e-06,515.7
19.155,72.875,9.55,0.2003,5.7e-05,569.4
19.155,72.88,8.58,0.7618,-3.5e-05,579.1
19.155,72.885,4.89,0.4707,7.8e-05,616.0
19.155,72.89,7.17,0.2457,-4.5e-05,593.2
19.155,72.895,5.98,2.1298,0.000149,605.1
19.155,72.9,16.3,1.6905,-2.8e-05,501.9
19.155,72.905,24.49,1.5193,-1.1e-05,420.0
19.155,72.91,31.85,0.9992,-3.3e-05,346.4
19.155,72.915,36.69,1.3129,2e-05,298.0
19.155,72.92,43.05,0.6607,-0.000124,234.4
19.155,72.925,39.85,0.1239,4.9e-05,266.4
19.155,72.93,40.45,0.8754,-6.3e-05,260.4
19.155,72.935,36.21,0.5657,1.9e-05,302.8
19.155,72.94,33.47,2.3112,-0.00011,330.2
19.155,72.945,22.27,0.4026,0.00012,442.2
19.155,72.95,20.32,0.7577,7.3e-05,461.7
19.155,72.955,23.99,1.6761,-0.000153,425.0
19.155,72.96,15.87,1.7875,0.000218,506.2
19.155,72.965,24.53,0.1115,-0.000105,419.6
19.155,72.97,25.07,1.2923,7.4e-05,414.2
19.155,72.975,31.33,1.4161,8e-06,351.6
19.155,72.98,38.19,0.4336,-6.2e-05,283.0
19.155,72.985,40.29,1.2778,5.3e-05,262.0
19.155,72.99,46.48,0.1115,-8.7e-05,200.1
19.155,72.995,45.94,0.5905,4.4e-05,205.5
19.155,73.0,48.8,9.1285,-0.000616,176.9
19.16,72.77,4.21,0.0681,0.000575,622.8
19.16,72.775,3.88,0.7742,5.3e-05,626.1
19.16,72.78,7.63,0.3675,-2.6e-05,588.6
19.16,72.785,9.41,0.2911,-4.1e-05,570.8
19.16,72.79,8.0,1.4305,-7.2e-05,584.9
19.16,72.795,1.07,0.0434,8.7e-05,654.2
19.16,72.8,0.86,0.1776,-8e-06,656.3
19.16,72.805,0.0,0.0,1.1e-05,664.9
19.16,72.81,0.0,0.0,0.0,664.9
19.16,72.815,0.0,0.574,3.6e-05,664.9
19.16,72.82,2.78,0.6731,6e-06,637.1
19.16,72.825,6.04,1.3088,4e-05,604.5
19.16,72.83,12.38,0.6669,-4e-05,541.1
19.16,72.835,15.61,1.0364,2.3e-05,508.8
19.16,72.84,20.63,0.1569,-7.5e-05,458.6
19.16,72.845,19.87,0.4728,4e-05,466.2
19.16,72.85,22.16,0.6937,-7.3e-05,443.3
19.16,72.855,18.8,1.0116,-2e-05,476.9
19.16,72.86,13.9,0.4914,9.5e-05,525.9
19.16,72.865,16.28,1.1808,-0.000105,502.1
19.16,72.87,10.56,0.2498,9e-05,559.3
19.16,72.875,11.77,0.0041,-1.6e-05,547.2
19.16,72.88,11.75,0.6958,4.4e-05,547.4
19.16,72.885,15.12,0.9703,1.7e-05,513.7
19.16,72.89,19.82,0.3035,-4.2e-05,466.7
19.16,72.895,21.29,0.5368,1.5e-05,452.0
19.16,72.9,23.89,0.5554,1e-06,426.0
19.16,72.905,26.58,0.4233,-6.2e-05,399.1
19.16,72.91,24.53,0.2023,1.4e-05,419.6
19.16,72.915,23.55,0.1528,2.2e-05,429.4
19.16,72.92,24.29,1.5853,9e-05,422.0
19.16,72.925,31.97,0.2271,-8.5e-05,345.2
19.16,72.93,33.07,0.2891,4e-06,334.2
19.16,72.935,34.47,0.2209,-3.2e-05,320.2
19.16,72.94,33.4,0.4109,-1.2e-05,330.9
19.16,72.945,31.41,0.1115,3.3e-05,350.8
19.16,72.95,31.95,0.4418,-3.5e-05,345.4
19.16,72.955,29.81,0.9703,-3.3e-05,366.8
19.16,72.96,25.11,0.4976,3e-05,413.8
19.16,72.965,22.7,0.097,2.5e-05,437.9
19.16,72.97,22.23,1.4512,9.7e-05,442.6
19.16,72.975,29.26,0.1115,-8.4e-05,372.3
19.16,72.98,29.8,1.7606,0.000104,366.9
19.16,72.985,38.33,0.8527,-5.7e-05,281.6
19.16,72.99,42.46,1.315,2.9e-05,240.3
19.16,72.995,48.83,0.3758,-5.9e-05,176.6
19.16,73.0,50.65,10.3439,-0.000681,158.4
19.165,72.77,0.0,0.0,0.000658,664.9
19.165,72.775,0.0,0.8444,5.3e-05,664.9
19.165,72.78,4.09,0.9972,1e-05,624.0
19.165,72.785,8.92,1.3067,1.9e-05,575.7
19.165,72.79,15.25,0.6173,-0.000121,512.4
19.165,72.795,12.26,0.4811,9e-06,542.3
19.165,72.8,9.93,1.4491,-6.1e-05,565.6
19.165,72.805,2.91,0.0991,8.5e-05,635.8
19.165,72.81,2.43,0.5017,-2.5e-05,640.6
19.165,72.815,0.0,0.1012,3.8e-05,664.9
19.165,72.82,0.49,0.6731,3.6e-05,660.0
19.165,72.825,3.75,1.4244,4.7e-05,627.4
19.165,72.83,10.65,0.2911,-7.1e-05,558.4
19.165,72.835,12.06,1.7813,9.4e-05,544.3
19.165,72.84,20.69,0.2147,-0.000126,458.0
19.165,72.845,19.65,0.6565,-2.8e-05,468.4
19.165,72.85,16.47,1.2551,-3.8e-05,500.2
19.165,72.855,10.39,0.0434,8.2e-05,561.0
19.165,72.86,10.6,0.8217,-5.4e-05,558.9
19.165,72.865,6.62,1.0405,0.000117,598.7
19.165,72.87,11.66,0.5306,-3.2e-05,548.3
19.165,72.875,14.23,1.7215,7.5e-05,522.6
19.165,72.88,22.57,0.7577,-6.1e-05,439.2
19.165,72.885,26.24,1.3748,3.9e-05,402.5
19.165,72.89,32.9,0.095,-8.1e-05,335.9
19.165,72.895,33.36,0.7433,-5.3e-05,331.3
19.165,72.9,29.76,0.6545,6e-06,367.3
19.165,72.905,26.59,1.5399,-5.6e-05,399.0
19.165,72.91,19.13,0.3014,0.000116,473.6
19.165,72.915,20.59,1.2201,-9.6e-05,459.0
19.165,72.92,14.68,0.4604,0.000106,518.1
19.165,72.925,16.91,1.2036,4.7e-05,495.8
19.165,72.93,22.74,0.7949,-2.6e-05,437.5
19.165,72.935,26.59,2.3401,9.7e-05,399.0
19.165,72.94,37.93,0.0599,-0.000151,285.6
19.165,72.945,37.64,0.1569,1.4e-05,288.5
19.165,72.95,38.4,0.0413,-7e-06,280.9
19.165,72.955,38.6,1.2882,-8.4e-05,278.9
19.165,72.96,32.36,0.287,9.9e-05,341.3
19.165,72.965,33.75,1.3109,-0.000101,327.4
19.165,72.97,27.4,1.2345,5e-06,390.9
19.165,72.975,21.42,2.0226,0.000205,450.7
19.165,72.98,31.22,1.1891,-5.2e-05,352.7
19.165,72.985,36.98,0.7371,-2.8e-05,295.1
19.165,72.99,40.55,0.4852,-1.6e-05,259.4
19.165,72.995,42.9,0.8547,2.3e-05,235.9
19.165,73.0,47.04,9.621,-0.000665,194.5
19.17,72.77,0.0,0.0,0.000611,664.9
19.17,72.775,0.0,0.0,0.0,664.9
19.17,72.78,0.0,1.9401,0.000122,664.9
19.17,72.785,9.4,1.5812,-2.3e-05,570.9
19.17,72.79,17.06,0.3365,-7.8e-05,494.3
19.17,72.795,18.69,1.1189,-9.2e-05,478.0
19.17,72.8,13.27,0.254,8.6e-05,532.2
19.17,72.805,14.5,0.7887,-6.6e-05,519.9
19.17,72.81,10.68,0.3882,2.5e-05,558.1
19.17,72.815,8.8,1.187,-5e-05,576.9
19.17,72.82,3.05,0.5967,0.000112,634.4
19.17,72.825,5.94,0.7701,1.1e-05,605.5
19.17,72.83,9.67,0.0785,-4.4e-05,568.2
19.17,72.835,10.05,0.7412,4.2e-05,564.4
19.17,72.84,13.64,0.3118,-6.6e-05,528.5
19.17,72.845,12.13,0.7309,-2.6e-05,543.6
19.17,72.85,8.59,0.4522,1.8e-05,579.0
19.17,72.855,6.4,0.5554,6.3e-05,600.9
19.17,72.86,9.09,0.704,-7.9e-05,574.0
19.17,72.865,5.68,0.7804,9.3e-05,608.1
19.17,72.87,9.46,2.0185,7.8e-05,570.3
19.17,72.875,19.24,1.4842,-3.4e-05,472.5
19.17,72.88,26.43,0.9311,-3.5e-05,400.6
19.17,72.885,30.94,1.1891,1.6e-05,355.5
19.17,72.89,36.7,0.1259,-8.3e-05,297.9
19.17,72.895,36.09,0.8196,-4.4e-05,304.0
19.17,72.9,32.12,0.2271,3.7e-05,343.7
19.17,72.905,31.02,2.8923,-0.000168,354.7
19.17,72.91,17.0,1.6389,7.9e-05,494.9
19.17,72.915,9.06,0.5554,0.000138,574.3
19.17,72.92,11.75,0.1466,-4.4e-05,547.4
19.17,72.925,11.04,1.152,8.2e-05,554.5
19.17,72.93,16.62,1.1458,-0.0,498.7
19.17,72.935,22.17,2.7275,0.0001,443.2
19.17,72.94,35.39,1.3728,-8.5e-05,311.0
19.17,72.945,42.04,0.5698,-5.1e-05,244.5
19.17,72.95,44.8,0.6978,-8e-05,216.9
19.17,72.955,41.42,0.1549,5.4e-05,250.7
19.17,72.96,42.17,0.1177,-1.7e-05,243.2
19.17,72.965,41.6,1.3913,-8e-05,248.9
19.17,72.97,34.86,0.6565,4.6e-05,316.3
19.17,72.975,31.68,0.1136,4.8e-05,348.1
19.17,72.98,32.23,0.4501,2.1e-05,342.6
19.17,72.985,34.41,0.2932,-1e-05,320.8
19.17,72.99,35.83,0.7329,2.8e-05,306.6
19.17,72.995,39.38,0.6958,-2e-06,271.1
19.17,73.0,42.75,8.7578,-0.000599,237.4
19.175,72.77,0.0,0.0,0.000555,664.9
19.175,72.775,0.0,0.0,0.0,664.9
19.175,72.78,0.0,1.1478,7.2e-05,664.9
19.175,72.785,5.56,1.5543,2.6e-05,609.3
19.175,72.79,13.09,1.0797,-3e-05,534.0
19.175,72.795,18.32,0.0351,-6.6e-05,481.7
19.175,72.8,18.49,0.2622,1.4e-05,480.0
19.175,72.805,19.76,0.1301,-8e-06,467.3
19.175,72.81,20.39,1.4759,-0.000101,461.0
19.175,72.815,13.24,0.6524,5.2e-05,532.5
19.175,72.82,10.08,0.1239,3.3e-05,564.1
19.175,72.825,9.48,1.0322,-5.7e-05,570.1
19.175,72.83,4.48,0.2106,7.8e-05,620.1
19.175,72.835,5.5,0.9786,-7.5e-05,609.9
19.175,72.84,0.76,0.2416,7.7e-05,657.3
19.175,72.845,1.93,0.0826,-1e-05,645.6
19.175,72.85,2.33,0.0103,-5e-06,641.6
19.175,72.855,2.38,0.8155,5.1e-05,641.1
19.175,72.86,6.33,0.9146,6e-06,601.6
19.175,72.865,10.76,1.6699,4.8e-05,557.3
19.175,72.87,18.85,1.1293,-3.4e-05,476.4
19.175,72.875,24.32,1.6802,3.5e-05,421.7
19.175,72.88,32.46,1.3563,-2e-05,340.3
19.175,72.885,39.03,0.4687,-0.000115,274.6
19.175,72.89,36.76,0.159,1.9e-05,297.3
19.175,72.895,35.99,0.6813,-3.3e-05,305.0
19.175,72.9,32.69,2.5956,-0.000121,338.0
19.175,72.905,20.11,0.0206,0.000165,463.8
19.175,72.91,20.21,1.6307,-0.000104,462.8
19.175,72.915,12.31,1.7421,-7e-06,541.8
19.175,72.92,3.87,0.1136,0.000102,626.2
19.175,72.925,3.32,1.7813,0.000119,631.7
19.175,72.93,11.95,1.0219,-4.8e-05,545.4
19.175,72.935,16.9,2.6389,0.000102,495.9
19.175,72.94,29.69,1.4883,-7.2e-05,368.0
19.175,72.945,36.9,1.2572,-1.5e-05,295.9
19.175,72.95,42.99,0.5513,-4.4e-05,235.0
19.175,72.955,45.66,1.1623,3.8e-05,208.3
19.175,72.96,51.29,0.5719,-0.000109,152.0
19.175,72.965,48.52,0.6132,-3e-06,179.7
19.175,72.97,45.55,0.4563,1e-05,209.4
19.175,72.975,43.34,1.6245,-7.4e-05,231.5
19.175,72.98,35.47,0.3262,0.000123,310.2
19.175,72.985,37.05,1.1478,-9.3e-05,294.4
19.175,72.99,31.49,0.1363,6.4e-05,350.0
19.175,72.995,30.83,0.4418,-1.9e-05,356.6
19.175,73.0,28.69,5.9027,-0.000345,378.0
19.18,72.77,0.0,0.0,0.000373,664.9
19.18,72.775,0.0,0.0,0.0,664.9
19.18,72.78,0.0,0.0,0.0,664.9
19.18,72.785,0.0,0.9352,5.9e-05,664.9
19.18,72.79,4.53,1.0962,1e-05,619.6
19.18,72.795,9.84,1.8555,4.8e-05,566.5
19.18,72.8,18.83,1.5832,-1.7e-05,476.6
19.18,72.805,26.5,0.1053,-9.3e-05,399.9
19.18,72.81,27.01,0.384,-3.1e-05,394.8
19.18,72.815,25.15,1.3831,-6.3e-05,413.4
19.18,72.82,18.45,1.1994,1.2e-05,480.4
19.18,72.825,12.64,1.9009,-4.4e-05,538.5
19.18,72.83,3.43,0.7082,7.5e-05,630.6
19.18,72.835,0.0,0.0,4.5e-05,664.9
19.18,72.84,0.0,0.0,0.0,664.9
19.18,72.845,0.0,0.0,0.0,664.9
19.18,72.85,0.0,0.0,0.0,664.9
19.18,72.855,0.0,2.9623,0.000186,664.9
19.18,72.86,14.36,1.3109,-0.000104,521.3
19.18,72.865,20.71,1.3171,0.0,457.8
19.18,72.87,27.09,1.6266,1.9e-05,394.0
19.18,72.875,34.97,0.3593,-0.000125,315.2
19.18,72.88,33.23,1.3893,0.00011,332.6
19.18,72.885,39.96,1.1458,-0.000159,265.3
19.18,72.89,34.41,0.4274,4.5e-05,320.8
19.18,72.895,32.34,1.3645,-5.9e-05,341.5
19.18,72.9,25.73,1.0384,2.1e-05,407.6
19.18,72.905,20.7,0.8155,1.4e-05,457.9
19.18,72.91,16.75,0.6896,8e-06,497.4
19.18,72.915,13.41,0.5409,9e-06,530.8
19.18,72.92,10.79,0.1074,2.7e-05,557.0
19.18,72.925,10.27,0.3448,-1.5e-05,562.2
19.18,72.93,8.6,2.4267,0.000174,578.9
19.18,72.935,20.36,0.3696,-0.000129,461.3
19.18,72.94,22.15,1.6575,8.1e-05,443.4
19.18,72.945,30.18,1.4037,-1.6e-05,363.1
19.18,72.95,36.98,1.4037,0.0,295.1
19.18,72.955,43.78,1.6802,1.7e-05,227.1
19.18,72.96,51.92,0.7061,-6.1e-05,145.7
19.18,72.965,55.34,0.32,-2.4e-05,111.5
19.18,72.97,56.89,0.5224,-5.3e-05,96.0
19.18,72.975,54.36,1.6781,-7.3e-05,121.3
19.18,72.98,46.23,3.0673,-8.8e-05,202.6
19.18,72.985,31.36,1.1231,0.000122,351.3
19.18,72.99,25.92,0.9105,1.3e-05,405.7
19.18,72.995,21.51,0.8423,4e-06,449.8
19.18,73.0,17.43,3.5941,-0.000173,490.6
19.185,72.77,0.0,0.0,0.000226,664.9
19.185,72.775,0.0,0.0,0.0,664.9
19.185,72.78,0.0,0.0,0.0,664.9
19.185,72.785,0.0,0.0,0.0,664.9
19.185,72.79,0.0,1.5337,9.6e-05,664.9
19.185,72.795,7.43,2.4699,5.9e-05,590.6
19.185,72.8,19.4,1.1086,-8.6e-05,470.9
19.185,72.805,24.77,1.1685,4e-06,417.2
19.185,72.81,30.43,0.7536,-2.6e-05,360.6
19.185,72.815,34.08,1.8019,-0.000161,324.1
19.185,72.82,25.35,1.9071,-7e-06,411.4
19.185,72.825,16.11,3.164,-7.9e-05,503.8
19.185,72.83,0.77,0.159,0.000189,657.2
19.185,72.835,0.0,0.0,1e-05,664.9
19.185,72.84,0.0,0.0,0.0,664.9
19.185,72.845,0.0,0.0,0.0,664.9
19.185,72.85,0.0,0.0,0.0,664.9
19.185,72.855,0.0,2.7007,0.00017,664.9
19.185,72.86,13.09,2.0947,-3.8e-05,534.0
19.185,72.865,23.24,1.938,-1e-05,432.5
19.185,72.87,32.63,1.4883,-2.8e-05,338.6
19.185,72.875,39.84,0.0268,-9.5e-05,266.5
19.185,72.88,39.71,0.863,-5.3e-05,267.8
19.185,72.885,35.53,1.2655,-2.5e-05,309.6
19.185,72.89,29.4,0.0186,8.1e-05,370.9
19.185,72.895,29.49,1.9174,-0.000122,370.0
19.185,72.9,20.2,0.2602,0.000137,462.9
19.185,72.905,21.46,1.2634,-9.6e-05,450.3
19.185,72.91,15.34,0.7845,0.000129,511.5
19.185,72.915,19.14,0.223,-6.3e-05,473.5
19.185,72.92,18.06,1.4863,-7.9e-05,484.3
19.185,72.925,10.86,0.8011,0.000144,556.3
19.185,72.93,14.74,0.0991,-4.4e-05,517.5
19.185,72.935,15.22,0.7845,4.3e-05,512.7
19.185,72.94,19.02,1.1334,2.2e-05,474.7
19.185,72.945,24.51,1.2737,9e-06,419.8
19.185,72.95,30.68,2.406,7.1e-05,358.1
19.185,72.955,42.34,2.7192,2e-05,241.5
19.185,72.96,55.52,0.1714,-0.00016,109.7
19.185,72.965,56.35,0.9084,4.6e-05,101.4
19.185,72.97,60.75,0.4893,-8.8e-05,57.4
19.185,72.975,58.38,2.711,-0.00014,81.1
19.185,72.98,45.24,2.5812,8e-06,212.5
19.185,72.985,32.73,2.3298,1.6e-05,337.6
19.185,72.99,21.44,1.0859,7.8e-05,450.5
19.185,72.995,16.18,1.3852,-1.9e-05,503.1
19.185,73.0,9.47,1.9545,-3.6e-05,570.2
19.19,72.77,0.0,0.0,0.000123,664.9
19.19,72.775,0.0,0.0,0.0,664.9
19.19,72.78,0.0,0.0,0.0,664.9
19.19,72.785,0.0,0.0,0.0,664.9
19.19,72.79,0.0,1.4223,8.9e-05,664.9
19.19,72.795,6.89,2.2721,5.4e-05,596.0
19.19,72.8,17.9,2.2803,1e-06,485.9
19.19,72.805,28.95,0.5595,-0.000108,375.4
19.19,72.81,31.66,0.6669,7e-06,348.3
19.19,72.815,34.89,1.7916,-0.000155,316.0
19.19,72.82,26.21,2.5235,-4.6e-05,402.8
19.19,72.825,13.98,1.1313,8.8e-05,525.1
19.19,72.83,8.5,1.7545,-3.9e-05,579.9
19.19,72.835,0.0,0.0,0.00011,664.9
19.19,72.84,0.0,0.0,0.0,664.9
19.19,72.845,0.0,0.0,0.0,664.9
19.19,72.85,0.0,0.0723,5e-06,664.9
19.19,72.855,0.35,2.5585,0.000156,661.4
19.19,72.86,12.75,2.6121,3e-06,537.4
19.19,72.865,25.41,1.9978,-3.9e-05,410.8
19.19,72.87,35.09,0.6875,-0.000169,314.0
19.19,72.875,31.76,1.3872,0.000131,347.3
19.19,72.88,38.48,1.3336,-0.000171,280.1
19.19,72.885,32.02,0.929,2.5e-05,344.7
19.19,72.89,27.52,0.0227,5.7e-05,389.7
19.19,72.895,27.41,1.2097,-7.5e-05,390.8
19.19,72.9,21.55,0.1425,6.7e-05,449.4
19.19,72.905,20.86,0.2127,-4e-06,456.3
19.19,72.91,19.83,0.3613,3.6e-05,466.6
19.19,72.915,21.58,0.2457,-7e-06,449.1
19.19,72.92,22.77,1.9669,-0.000139,437.2
19.19,72.925,13.24,1.1458,0.000196,532.5
19.19,72.93,18.79,0.064,-6.8e-05,477.0
19.19,72.935,19.1,0.0847,-9e-06,473.9
19.19,72.94,18.69,0.5079,3.7e-05,478.0
19.19,72.945,21.15,1.4347,5.8e-05,453.4
19.19,72.95,28.1,3.4645,0.000128,383.9
19.19,72.955,44.9,0.6194,-0.000179,215.9
19.19,72.96,47.9,2.4225,0.000113,185.9
19.19,72.965,59.64,0.0041,-0.000153,68.5
19.19,72.97,59.62,0.0021,0.0,68.7
19.19,72.975,59.63,2.678,-0.000169,68.6
19.19,72.98,46.65,2.8428,-1e-05,198.4
19.19,72.985,32.87,1.6534,7.5e-05,336.2
19.19,72.99,24.86,2.3236,-4.2e-05,416.3
19.19,72.995,13.6,1.0838,0.000214,528.9
19.19,73.0,18.85,3.886,-0.000313,476.4
19.195,72.77,0.0,0.0,0.000245,664.9
19.195,72.775,0.0,0.0,0.0,664.9
