event_id,timestamp,latitude,longitude,water_depth_cm,rainfall_mm,duration_hrs,road_id,ward,affected_area_sqm
EVT01289,2017-10-25 00:00,19.23427,72.93532,9.6,15.8,12.3,R0458,Ward_11,7000.0
EVT01290,2021-03-26 00:00,19.25049,72.98753,0.4,8.4,6.6,R0076,Ward_1,40635.0
EVT01291,2024-04-23 00:00,19.1711,72.79267,10.3,21.7,9.4,R0373,Ward_24,43163.0
EVT01292,2015-11-30 00:00,19.08919,72.80985,6.3,27.8,7.1,R0283,Ward_16,30368.0
EVT01293,2021-03-25 00:00,19.24589,72.97351,0.8,9.5,12.6,R0442,Ward_19,21975.0
EVT01294,2023-07-06 00:00,19.14344,72.92946,10.5,39.8,17.2,R0190,Ward_22,25765.0
EVT01295,2019-11-02 00:00,18.94386,72.91661,2.6,21.3,22.3,R0408,Ward_2,10180.0
EVT01296,2019-10-06 00:00,18.98125,72.83948,18.7,73.4,15.8,R0417,Ward_19,42774.0
EVT01297,2016-02-28 00:00,19.09954,72.79518,15.1,53.7,9.0,R0446,Ward_6,47709.0
EVT01298,2016-06-18 00:00,19.2188,72.90122,18.1,49.9,1.5,R0076,Ward_21,28902.0
EVT01299,2021-12-29 00:00,19.18169,72.93785,3.8,30.0,18.2,R0339,Ward_1,4715.0
EVT01300,2023-08-28 00:00,18.94954,72.83375,4.4,14.1,12.8,R0029,Ward_20,41180.0
EVT01301,2020-09-07 00:00,19.23466,72.90261,8.8,25.1,2.9,R0351,Ward_19,25043.0
EVT01302,2019-11-16 00:00,19.11348,72.79649,34.3,86.5,2.1,R0077,Ward_24,7674.0
EVT01303,2023-02-12 00:00,18.9529,72.79716,12.7,24.5,22.3,R0491,Ward_15,20565.0
EVT01304,2016-09-14 00:00,19.17106,72.80212,39.9,105.2,14.9,R0381,Ward_22,4553.0
EVT01305,2016-11-12 00:00,18.91508,72.86262,6.7,24.0,22.0,R0021,Ward_4,30914.0
EVT01306,2019-04-05 00:00,18.88277,72.80128,20.1,54.4,16.2,R0473,Ward_17,38022.0
EVT01307,2022-05-26 00:00,19.24296,72.81553,49.0,157.9,18.2,R0109,Ward_2,14751.0
EVT01308,2017-10-01 00:00,18.94698,72.85747,6.1,15.0,13.3,R0338,Ward_6,22822.0
EVT01309,2024-02-15 00:00,19.22075,72.95659,3.4,0.0,13.0,R0076,Ward_10,8889.0
EVT01310,2021-09-04 00:00,18.90604,72.77522,30.5,84.0,16.7,R0320,Ward_17,7116.0
EVT01311,2022-11-14 00:00,19.00486,72.77201,11.9,23.6,8.5,R0068,Ward_5,29857.0
EVT01312,2022-01-17 00:00,19.02023,72.77394,19.6,57.6,5.5,R0433,Ward_12,49729.0
EVT01313,2024-04-13 00:00,19.00999,72.85751,4.4,25.2,2.5,R0379,Ward_24,32792.0
EVT01314,2022-11-22 00:00,19.19214,72.81936,9.7,36.4,14.1,R0176,Ward_5,38983.0
EVT01315,2024-02-13 00:00,19.10338,72.9594,7.8,45.1,3.2,R0496,Ward_15,6021.0
EVT01316,2019-06-10 00:00,18.98018,72.86749,15.9,41.6,13.6,R0276,Ward_12,19430.0
EVT01317,2015-09-19 00:00,19.17503,72.79998,0.8,1.6,7.0,R0038,Ward_24,38948.0
EVT01318,2016-01-07 00:00,18.88026,72.99772,0.5,15.3,10.7,R0185,Ward_20,8181.0
EVT01319,2016-02-03 00:00,18.96232,72.88382,3.6,0.0,4.8,R0317,Ward_2,22211.0
EVT01320,2020-03-11 00:00,19.15862,72.78964,37.4,114.0,20.8,R0011,Ward_14,11487.0
EVT01321,2022-09-14 00:00,18.92059,72.83472,11.3,49.7,22.7,R0054,Ward_11,16040.0
EVT01322,2023-02-02 00:00,19.25117,72.80648,10.5,22.8,15.5,R0003,Ward_8,35090.0
EVT01323,2016-01-27 00:00,19.21658,72.77745,2.8,6.1,3.9,R0315,Ward_12,45408.0
EVT01324,2024-01-12 00:00,19.03222,72.88417,13.4,32.1,15.7,R0188,Ward_14,44663.0
EVT01325,2020-05-18 00:00,18.9933,72.78492,31.2,96.5,14.6,R0398,Ward_12,18661.0
EVT01326,2018-03-05 00:00,19.04007,72.80967,24.6,70.0,6.8,R0430,Ward_4,6929.0
EVT01327,2015-06-12 00:00,19.19404,72.8762,7.1,26.9,3.5,R0284,Ward_2,38481.0
EVT01328,2015-11-06 00:00,19.1889,72.88826,15.5,50.4,5.8,R0412,Ward_24,39647.0
EVT01329,2019-11-19 00:00,19.09154,72.79309,2.3,8.8,7.4,R0482,Ward_3,24500.0
EVT01330,2015-07-24 00:00,19.03952,72.7798,9.0,21.3,12.9,R0415,Ward_24,33543.0
EVT01331,2015-10-03 00:00,19.0491,72.80407,7.7,21.9,21.0,R0055,Ward_11,35245.0
EVT01332,2015-11-21 00:00,19.05538,72.81496,21.2,55.5,10.4,R0052,Ward_8,2789.0
EVT01333,2015-12-13 00:00,19.15505,72.84639,28.2,97.8,19.7,R0147,Ward_12,48501.0
EVT01334,2017-08-26 00:00,19.25156,72.88317,19.1,58.0,19.4,R0089,Ward_4,35233.0
EVT01335,2017-06-14 00:00,18.87992,72.89998,6.1,37.4,9.0,R0440,Ward_17,33851.0
EVT01336,2022-02-05 00:00,19.04873,72.93178,5.8,22.9,6.8,R0015,Ward_7,6113.0
EVT01337,2022-12-09 00:00,18.87219,72.81576,17.7,61.0,19.5,R0397,Ward_7,30387.0
EVT01338,2020-05-05 00:00,18.93263,72.95627,1.9,0.0,22.2,R0429,Ward_14,44493.0
EVT01339,2019-05-17 00:00,19.04472,72.80425,9.2,38.1,14.5,R0268,Ward_8,41552.0
EVT01340,2015-10-10 00:00,19.14979,72.87925,7.4,18.3,2.3,R0136,Ward_13,20799.0
EVT01341,2022-06-11 00:00,18.91007,72.99197,0.7,12.5,14.6,R0386,Ward_3,39776.0
EVT01342,2022-11-21 00:00,18.89023,72.90536,6.3,42.4,11.7,R0467,Ward_9,1964.0
EVT01343,2018-01-22 00:00,19.16961,72.83042,7.3,18.7,13.5,R0482,Ward_18,3490.0
EVT01344,2023-05-07 00:00,19.15596,72.94418,2.5,0.0,15.5,R0138,Ward_19,251.0
EVT01345,2016-02-25 00:00,18.96972,72.99942,0.0,0.0,8.3,R0088,Ward_2,12851.0
EVT01346,2022-01-10 00:00,19.11354,72.77872,3.6,15.7,7.8,R0425,Ward_20,41103.0
EVT01347,2022-03-18 00:00,19.2417,72.86085,6.3,13.8,13.2,R0252,Ward_21,11262.0
EVT01348,2020-05-03 00:00,18.89605,72.87655,6.7,24.7,16.8,R0416,Ward_14,19173.0
EVT01349,2020-01-08 00:00,19.09262,72.8373,32.3,104.5,21.9,R0489,Ward_4,7507.0
EVT01350,2020-11-07 00:00,19.06398,72.98909,0.3,0.0,12.0,R0136,Ward_8,11742.0
EVT01351,2017-06-19 00:00,18.93968,72.84413,5.9,22.2,5.9,R0352,Ward_17,33520.0
EVT01352,2016-09-09 00:00,19.10805,72.90406,18.1,47.3,23.9,R0228,Ward_1,3443.0
EVT01353,2020-03-30 00:00,19.19902,72.83075,2.5,17.0,20.5,R0489,Ward_22,7064.0
EVT01354,2020-07-31 00:00,18.95574,72.78173,31.7,86.1,19.9,R0276,Ward_6,5374.0
EVT01355,2022-10-28 00:00,19.0343,72.96344,3.0,12.9,16.3,R0014,Ward_21,40182.0
EVT01356,2021-07-14 00:00,19.12111,72.79187,28.2,89.2,22.7,R0409,Ward_3,11837.0
EVT01357,2021-10-28 00:00,19.14374,72.94271,7.7,13.9,12.8,R0258,Ward_19,22484.0
EVT01358,2020-05-25 00:00,18.92864,72.79575,21.8,72.0,23.1,R0374,Ward_18,25232.0
EVT01359,2022-10-31 00:00,19.10506,72.83665,13.6,46.8,12.7,R0417,Ward_3,48528.0
EVT01360,2018-10-28 00:00,19.24123,72.97566,1.5,1.1,13.3,R0082,Ward_4,22619.0
EVT01361,2021-03-02 00:00,19.22207,72.85189,12.8,35.0,18.0,R0119,Ward_19,49145.0
EVT01362,2015-07-18 00:00,19.25901,72.85597,7.2,11.0,13.4,R0031,Ward_1,13049.0
EVT01363,2020-09-20 00:00,18.88873,72.87909,5.0,8.2,16.3,R0424,Ward_6,42122.0
EVT01364,2022-02-03 00:00,19.0221,72.78958,19.9,52.0,10.3,R0391,Ward_21,33432.0
EVT01365,2021-01-06 00:00,19.24366,72.88751,2.0,20.7,16.5,R0302,Ward_9,39594.0
EVT01366,2021-01-27 00:00,19.10996,72.8674,20.0,59.4,4.5,R0371,Ward_13,28972.0
EVT01367,2020-10-06 00:00,19.26962,72.98395,2.2,6.8,16.3,R0025,Ward_9,2252.0
EVT01368,2018-04-25 00:00,19.01186,72.93408,6.8,9.3,21.8,R0045,Ward_19,21234.0
EVT01369,2021-08-08 00:00,19.01184,72.78012,42.3,121.4,15.8,R0090,Ward_16,14277.0
EVT01370,2021-09-03 00:00,19.22751,72.92891,5.2,10.6,6.2,R0370,Ward_13,17767.0
EVT01371,2024-05-12 00:00,19.18161,72.87586,21.2,93.8,20.8,R0337,Ward_22,32095.0
EVT01372,2022-03-13 00:00,18.94269,72.9172,6.0,22.4,22.3,R0359,Ward_21,14224.0
EVT01373,2018-03-15 00:00,19.11393,72.85826,18.6,53.8,17.6,R0479,Ward_20,21522.0
EVT01374,2017-02-11 00:00,18.97626,72.88769,4.4,14.6,2.5,R0005,Ward_5,28086.0
EVT01375,2019-05-27 00:00,18.91088,72.80274,15.2,49.1,14.3,R0124,Ward_21,20391.0
EVT01376,2021-01-18 00:00,19.08705,72.79876,19.8,53.7,23.3,R0491,Ward_8,13369.0
EVT01377,2017-12-20 00:00,19.03005,72.93024,5.6,23.9,15.1,R0450,Ward_14,6959.0
EVT01378,2023-11-09 00:00,18.97341,72.88029,1.7,12.6,13.1,R0308,Ward_19,3501.0
EVT01379,2016-05-31 00:00,18.87882,72.96159,7.2,16.1,7.9,R0109,Ward_4,29366.0
EVT01380,2019-06-05 00:00,19.17268,72.9367,9.6,30.3,16.2,R0307,Ward_21,40762.0
EVT01381,2023-06-06 00:00,19.26943,72.97082,1.3,5.2,10.4,R0119,Ward_7,23808.0
EVT01382,2017-07-04 00:00,19.03305,72.7701,23.2,58.3,23.6,R0022,Ward_9,16129.0
EVT01383,2024-02-27 00:00,19.07442,72.86214,2.4,6.4,20.1,R0011,Ward_6,18080.0
EVT01384,2020-12-20 00:00,19.25246,72.94261,1.7,16.2,4.3,R0063,Ward_20,4958.0
EVT01385,2017-07-31 00:00,18.99715,72.77726,10.3,32.7,17.0,R0140,Ward_1,39406.0
EVT01386,2020-09-07 00:00,19.03656,72.96438,4.5,14.9,18.4,R0247,Ward_24,3360.0
EVT01387,2022-01-30 00:00,19.07631,72.93104,14.6,44.1,13.4,R0385,Ward_18,31561.0
EVT01388,2023-08-05 00:00,19.08868,72.98998,0.7,10.3,1.1,R0205,Ward_15,41683.0
EVT01389,2020-05-18 00:00,18.92818,72.83244,8.2,27.9,7.2,R0264,Ward_4,39385.0
EVT01390,2019-11-02 00:00,19.20589,72.91319,16.4,59.1,15.4,R0484,Ward_9,27341.0
EVT01391,2018-03-16 00:00,19.11659,72.89383,12.3,39.5,17.1,R0297,Ward_13,34854.0
EVT01392,2021-02-04 00:00,19.08982,72.84167,22.0,89.4,9.8,R0159,Ward_23,44637.0
EVT01393,2018-05-05 00:00,18.90612,72.84827,4.1,26.2,23.5,R0411,Ward_22,2560.0
EVT01394,2022-02-17 00:00,18.91965,72.801,8.8,17.2,16.6,R0029,Ward_22,39074.0
EVT01395,2019-09-10 00:00,19.26787,72.82667,0.6,0.0,21.5,R0022,Ward_12,5758.0
EVT01396,2023-07-31 00:00,19.05979,72.86717,12.0,32.7,2.4,R0426,Ward_20,26937.0
EVT01397,2017-09-26 00:00,19.17852,72.95573,8.2,47.0,10.7,R0127,Ward_14,48796.0
EVT01398,2021-11-28 00:00,19.12905,72.793,28.2,99.1,7.0,R0190,Ward_20,2885.0
EVT01399,2022-01-28 00:00,19.0642,72.7813,3.3,13.2,16.1,R0293,Ward_10,40369.0
EVT01400,2018-03-21 00:00,18.98949,72.99339,0.3,0.1,5.1,R0150,Ward_13,49932.0
EVT01401,2023-09-20 00:00,19.14296,72.83301,16.1,46.2,20.8,R0314,Ward_14,21624.0
EVT01402,2020-04-20 00:00,19.03418,72.84518,11.1,34.7,7.0,R0007,Ward_10,15806.0
EVT01403,2020-05-19 00:00,19.21607,72.88271,4.6,10.4,8.8,R0456,Ward_1,28603.0
EVT01404,2018-12-28 00:00,19.18301,72.84096,29.0,73.2,23.2,R0098,Ward_17,40283.0
EVT01405,2024-03-09 00:00,18.88156,72.8001,14.9,53.3,9.5,R0409,Ward_13,43807.0
EVT01406,2017-06-24 00:00,19.18331,72.96649,2.6,2.3,18.7,R0172,Ward_23,14531.0
EVT01407,2022-03-08 00:00,18.91336,72.9155,14.3,49.4,15.0,R0117,Ward_2,557.0
EVT01408,2017-07-04 00:00,19.24277,72.86786,14.1,32.9,3.7,R0077,Ward_10,9134.0
EVT01409,2020-10-11 00:00,19.17481,72.87394,10.4,11.7,17.0,R0242,Ward_10,20122.0
EVT01410,2019-10-16 00:00,19.17552,72.91105,7.6,42.2,1.6,R0040,Ward_6,14118.0
EVT01411,2021-01-21 00:00,19.2634,72.79123,37.1,102.5,19.8,R0128,Ward_18,39864.0
EVT01412,2015-06-26 00:00,19.12577,72.99848,0.2,0.0,18.5,R0274,Ward_1,5507.0
EVT01413,2020-10-22 00:00,19.10552,72.99586,0.2,6.4,17.4,R0286,Ward_5,9875.0
EVT01414,2019-06-07 00:00,18.90165,72.9029,0.6,1.4,11.2,R0402,Ward_1,46556.0
EVT01415,2023-06-21 00:00,18.97928,72.80103,21.2,38.6,10.4,R0134,Ward_6,31966.0
EVT01416,2016-08-28 00:00,19.04,72.80387,26.0,79.8,22.1,R0027,Ward_7,26485.0
EVT01417,2020-10-12 00:00,18.96152,72.94474,12.0,46.5,8.9,R0220,Ward_12,34852.0
EVT01418,2021-05-20 00:00,19.1618,72.96927,2.2,9.5,2.1,R0283,Ward_12,48688.0
EVT01419,2018-05-20 00:00,19.12422,72.85475,8.4,28.2,22.8,R0089,Ward_10,6483.0
EVT01420,2018-01-08 00:00,19.1387,72.92978,1.1,0.0,12.6,R0449,Ward_9,18165.0
EVT01421,2015-12-11 00:00,19.17097,72.98851,0.3,9.4,1.7,R0483,Ward_14,12798.0
EVT01422,2020-08-26 00:00,19.13113,72.8356,16.3,33.7,8.8,R0074,Ward_7,42291.0
EVT01423,2017-08-01 00:00,18.90068,72.80219,27.9,95.2,4.5,R0365,Ward_15,14345.0
EVT01424,2023-08-12 00:00,19.08491,72.94603,9.0,28.1,23.5,R0349,Ward_20,36699.0
EVT01425,2024-02-02 00:00,19.26332,72.87367,18.2,52.9,10.2,R0105,Ward_8,33258.0
EVT01426,2017-04-12 00:00,19.12803,72.92606,10.1,10.7,12.3,R0015,Ward_7,43394.0
EVT01427,2017-04-26 00:00,19.09204,72.85729,10.3,31.1,19.9,R0459,Ward_16,17746.0
EVT01428,2024-05-25 00:00,18.87505,72.89487,8.4,12.2,20.5,R0310,Ward_13,48120.0
EVT01429,2023-06-06 00:00,19.20068,72.82863,12.8,40.6,15.6,R0016,Ward_13,30483.0
EVT01430,2023-06-24 00:00,19.18713,72.8228,10.3,29.1,13.5,R0424,Ward_5,13412.0
EVT01431,2017-12-27 00:00,19.22752,72.84614,13.4,50.8,21.3,R0006,Ward_2,42906.0
EVT01432,2023-09-19 00:00,19.21529,72.9512,1.5,29.2,3.4,R0035,Ward_23,43642.0
EVT01433,2021-03-07 00:00,19.04622,72.88619,9.8,46.2,21.8,R0431,Ward_14,17332.0
EVT01434,2022-12-05 00:00,18.9389,72.82844,2.7,11.6,23.0,R0133,Ward_9,21432.0
EVT01435,2021-05-31 00:00,19.20034,72.81836,3.8,17.3,21.2,R0352,Ward_3,23808.0
EVT01436,2024-03-17 00:00,19.11782,72.87358,19.8,60.0,13.7,R0007,Ward_21,34343.0
EVT01437,2022-12-03 00:00,19.17226,72.9541,0.9,2.3,8.4,R0329,Ward_20,6254.0
EVT01438,2021-02-28 00:00,19.08465,72.99088,2.1,0.0,16.2,R0447,Ward_18,36794.0
EVT01439,2020-03-09 00:00,19.19156,72.90062,1.9,20.2,23.7,R0270,Ward_17,38843.0
EVT01440,2022-02-16 00:00,19.22392,72.9458,3.8,14.8,2.4,R0161,Ward_16,28981.0
EVT01441,2018-06-28 00:00,18.92314,72.88025,4.3,15.4,20.3,R0348,Ward_5,12764.0
EVT01442,2023-08-03 00:00,18.96302,72.95635,6.5,13.2,23.7,R0276,Ward_24,48179.0
EVT01443,2016-11-23 00:00,19.15419,72.81026,5.2,1.7,21.8,R0425,Ward_18,32470.0
EVT01444,2018-01-20 00:00,19.10696,72.80743,47.7,148.9,6.5,R0405,Ward_4,7632.0
EVT01445,2021-07-30 00:00,18.91509,72.9186,3.4,20.7,12.5,R0200,Ward_6,47191.0
EVT01446,2021-03-18 00:00,19.09663,72.99618,0.2,0.0,20.9,R0473,Ward_2,35613.0
EVT01447,2017-01-17 00:00,19.09282,72.81878,20.3,57.2,3.8,R0417,Ward_4,844.0
EVT01448,2015-08-06 00:00,18.96201,72.97446,1.5,14.3,2.4,R0267,Ward_13,23119.0
EVT01449,2015-10-01 00:00,19.02176,72.78042,2.3,15.6,12.7,R0323,Ward_20,33607.0
EVT01450,2020-10-21 00:00,19.09324,72.95447,7.3,32.3,17.4,R0062,Ward_1,27432.0
EVT01451,2019-09-19 00:00,19.19713,72.81355,13.1,55.1,19.3,R0147,Ward_2,45872.0
EVT01452,2018-12-29 00:00,18.96409,72.8972,4.2,0.0,15.9,R0328,Ward_3,29523.0
EVT01453,2018-07-06 00:00,19.17205,72.95082,2.3,20.1,10.7,R0384,Ward_18,32112.0
EVT01454,2022-01-06 00:00,18.94799,72.84115,19.2,52.2,8.3,R0346,Ward_4,1840.0
EVT01455,2015-08-09 00:00,18.94942,72.94781,3.4,25.6,11.5,R0384,Ward_13,45808.0
EVT01456,2018-07-17 00:00,18.8714,72.958,0.4,0.0,22.7,R0487,Ward_24,29457.0
EVT01457,2015-08-20 00:00,19.04501,72.78714,25.0,67.5,21.8,R0023,Ward_14,21699.0
EVT01458,2018-06-05 00:00,19.22875,72.85968,11.1,33.1,3.1,R0006,Ward_21,19710.0
EVT01459,2023-05-13 00:00,19.01839,72.96953,1.1,5.0,3.1,R0430,Ward_8,49340.0
EVT01460,2019-01-17 00:00,18.87063,72.87281,9.7,43.6,3.3,R0314,Ward_19,13516.0
EVT01461,2022-04-24 00:00,19.11745,72.77965,30.2,86.9,1.3,R0395,Ward_18,38034.0
EVT01462,2018-09-18 00:00,19.04196,72.89609,9.3,36.4,13.7,R0193,Ward_18,36308.0
EVT01463,2019-10-08 00:00,19.09584,72.86321,5.8,22.1,15.0,R0401,Ward_1,26445.0
EVT01464,2021-03-31 00:00,19.08597,72.89835,2.5,4.0,21.6,R0289,Ward_4,23677.0
EVT01465,2020-11-08 00:00,19.268,72.92189,5.5,10.4,19.0,R0037,Ward_12,1629.0
EVT01466,2019-06-26 00:00,19.19114,72.86861,12.0,16.3,11.4,R0039,Ward_19,22778.0
EVT01467,2018-01-25 00:00,19.02082,72.92944,5.2,3.4,3.9,R0482,Ward_3,6722.0
EVT01468,2019-06-08 00:00,19.22247,72.94572,0.7,0.0,11.5,R0493,Ward_21,26147.0
EVT01469,2019-09-05 00:00,19.09363,72.97072,3.4,0.0,1.3,R0040,Ward_18,42754.0
EVT01470,2021-10-28 00:00,19.17442,72.99549,0.1,11.6,9.5,R0071,Ward_3,39220.0
EVT01471,2016-09-25 00:00,19.01448,72.88741,1.4,0.0,11.6,R0233,Ward_10,35333.0
EVT01472,2018-09-28 00:00,19.13839,72.80173,15.2,52.0,9.9,R0094,Ward_3,4919.0
EVT01473,2021-08-06 00:00,19.13919,72.962,3.2,5.8,4.3,R0047,Ward_20,35667.0
EVT01474,2018-05-26 00:00,19.03113,72.80169,9.4,23.6,5.1,R0072,Ward_20,47157.0
EVT01475,2020-06-14 00:00,19.00371,72.90516,0.3,0.0,2.2,R0362,Ward_9,36078.0
EVT01476,2016-08-05 00:00,19.01658,72.98074,0.3,12.8,19.9,R0177,Ward_22,14753.0
EVT01477,2018-12-28 00:00,19.06444,72.96205,0.6,16.7,11.0,R0258,Ward_5,244.0
EVT01478,2019-07-13 00:00,19.10119,72.79906,1.2,5.3,12.4,R0000,Ward_23,28769.0
EVT01479,2022-07-03 00:00,19.24524,72.78145,13.1,37.5,10.2,R0473,Ward_23,44934.0
EVT01480,2020-07-25 00:00,19.034,72.98865,0.3,7.9,4.9,R0423,Ward_5,13994.0
EVT01481,2021-01-20 00:00,19.21581,72.99813,0.1,2.2,4.7,R0286,Ward_20,16472.0
EVT01482,2015-06-21 00:00,19.15845,72.95114,5.1,14.6,2.3,R0248,Ward_17,32632.0
EVT01483,2017-03-21 00:00,19.23497,72.88884,5.6,13.7,16.8,R0367,Ward_15,12094.0
EVT01484,2019-10-13 00:00,18.9245,72.86653,2.1,10.7,22.7,R0277,Ward_12,412.0
EVT01485,2021-09-20 00:00,18.89636,72.95085,6.6,17.1,15.8,R0385,Ward_2,4664.0
EVT01486,2022-04-05 00:00,19.09974,72.99419,0.8,23.2,5.1,R0237,Ward_4,49055.0
EVT01487,2020-03-16 00:00,19.13277,72.84245,22.9,76.2,2.9,R0450,Ward_2,37219.0
EVT01488,2024-04-25 00:00,18.96097,72.9579,0.9,0.0,11.1,R0420,Ward_19,6895.0
EVT01489,2020-03-28 00:00,18.88754,72.87635,7.3,27.0,14.7,R0348,Ward_1,330.0
EVT01490,2022-09-29 00:00,19.06355,72.97839,1.5,2.6,3.0,R0258,Ward_19,39282.0
EVT01491,2018-09-13 00:00,19.09471,72.84526,7.4,19.5,6.2,R0330,Ward_5,39893.0
EVT01492,2021-08-22 00:00,19.07876,72.86504,4.8,10.6,14.2,R0442,Ward_14,17296.0
EVT01493,2020-09-16 00:00,19.10807,72.83418,21.2,51.4,18.6,R0211,Ward_24,4496.0
EVT01494,2016-12-30 00:00,19.11976,72.93582,6.4,15.8,23.5,R0103,Ward_10,40566.0
EVT01495,2023-07-20 00:00,18.90306,72.97739,1.5,4.0,18.8,R0018,Ward_9,16681.0
EVT01496,2022-11-10 00:00,18.93149,72.94818,4.4,11.4,15.0,R0113,Ward_22,9240.0
EVT01497,2024-03-14 00:00,19.05731,72.83826,17.5,47.9,19.2,R0184,Ward_15,12876.0
EVT01498,2019-03-13 00:00,19.17558,72.95949,2.1,19.6,21.0,R0077,Ward_14,26544.0
EVT01499,2021-07-14 00:00,19.03225,72.83279,6.3,23.4,11.0,R0381,Ward_14,22445.0
EVT01500,2023-06-18 00:00,19.10531,72.82038,6.6,18.2,23.9,R0456,Ward_10,46554.0
EVT01501,2017-05-25 00:00,19.07135,72.89585,5.4,24.5,8.3,R0116,Ward_13,46065.0
EVT01502,2018-10-03 00:00,19.18912,72.91504,5.6,3.9,10.3,R0070,Ward_18,2467.0
EVT01503,2020-05-24 00:00,19.0036,72.87247,8.5,23.3,22.3,R0360,Ward_2,19734.0
EVT01504,2016-04-23 00:00,19.04959,72.84718,30.9,99.7,9.4,R0203,Ward_6,10379.0
EVT01505,2022-01-28 00:00,18.94311,72.95967,6.6,20.6,1.8,R0479,Ward_11,45125.0
EVT01506,2022-06-20 00:00,18.99982,72.77978,7.5,27.1,17.1,R0374,Ward_1,33338.0
EVT01507,2016-07-13 00:00,19.11004,72.97458,1.1,11.0,22.9,R0051,Ward_15,38968.0
EVT01508,2023-02-11 00:00,19.24656,72.79179,5.2,2.6,1.4,R0168,Ward_10,35238.0
EVT01509,2023-02-11 00:00,19.04807,72.85948,0.2,12.7,17.2,R0086,Ward_21,1287.0
EVT01510,2018-01-13 00:00,19.15683,72.85532,12.6,39.7,8.2,R0470,Ward_9,34962.0
EVT01511,2015-06-03 00:00,18.90326,72.81074,8.1,23.9,21.5,R0341,Ward_5,9194.0
EVT01512,2021-10-04 00:00,19.23045,72.95053,6.9,29.1,9.2,R0492,Ward_2,628.0
EVT01513,2023-04-05 00:00,19.21397,72.9447,6.6,26.6,22.1,R0040,Ward_11,5639.0
EVT01514,2017-06-19 00:00,18.95584,72.93548,14.5,45.6,21.8,R0177,Ward_21,34351.0
EVT01515,2022-05-04 00:00,19.10528,72.87124,9.3,48.2,8.8,R0224,Ward_10,2287.0
EVT01516,2020-05-19 00:00,19.2039,72.79298,12.4,40.1,17.2,R0432,Ward_5,23238.0
EVT01517,2023-05-11 00:00,19.0903,72.98407,2.3,8.0,18.1,R0345,Ward_12,32231.0
EVT01518,2016-02-25 00:00,19.23538,72.92328,19.5,58.9,2.1,R0201,Ward_10,47874.0
EVT01519,2024-01-30 00:00,19.11882,72.99306,0.0,0.0,17.6,R0104,Ward_23,44873.0
EVT01520,2016-10-29 00:00,18.91741,72.83381,11.4,43.5,22.6,R0449,Ward_7,21478.0
EVT01521,2023-12-10 00:00,19.07259,72.93071,2.3,0.0,7.5,R0036,Ward_18,15065.0
EVT01522,2017-11-23 00:00,19.11537,72.79157,23.7,66.2,23.8,R0172,Ward_20,30868.0
EVT01523,2019-04-18 00:00,18.9397,72.89545,16.8,46.5,18.5,R0124,Ward_12,34333.0
EVT01524,2019-10-06 00:00,19.00619,72.78051,6.6,22.0,2.6,R0030,Ward_14,48191.0
EVT01525,2022-08-21 00:00,19.09776,72.90285,5.9,5.9,1.4,R0292,Ward_14,47151.0
EVT01526,2016-03-28 00:00,19.23353,72.89592,6.5,18.5,13.6,R0367,Ward_15,23927.0
EVT01527,2018-02-14 00:00,18.88764,72.92995,3.2,8.7,23.9,R0256,Ward_9,34750.0
EVT01528,2017-11-09 00:00,18.92012,72.97465,2.3,4.9,16.2,R0291,Ward_10,15407.0
EVT01529,2017-12-08 00:00,19.14956,72.99691,0.1,0.0,1.5,R0201,Ward_16,22978.0
EVT01530,2019-02-28 00:00,19.17351,72.9647,2.1,7.9,8.5,R0111,Ward_6,31681.0
EVT01531,2017-10-18 00:00,19.20138,72.78676,26.9,94.9,23.7,R0160,Ward_9,6587.0
EVT01532,2020-07-25 00:00,19.02647,72.83575,14.6,38.3,13.4,R0094,Ward_19,3151.0
EVT01533,2023-04-17 00:00,18.94471,72.98782,0.8,0.0,18.9,R0112,Ward_8,15455.0
EVT01534,2023-09-06 00:00,19.2124,72.78604,12.5,53.8,19.1,R0292,Ward_2,32193.0
EVT01535,2015-12-08 00:00,19.22694,72.96295,2.9,6.5,9.2,R0002,Ward_21,38239.0
EVT01536,2021-02-19 00:00,19.08641,72.98011,1.5,11.8,6.8,R0007,Ward_5,44331.0
EVT01537,2020-05-23 00:00,18.91666,72.85833,53.7,161.3,6.1,R0069,Ward_20,46383.0
EVT01538,2020-07-13 00:00,18.98264,72.92602,14.2,45.7,8.7,R0448,Ward_19,27869.0
EVT01539,2021-10-03 00:00,19.26281,72.87376,7.4,0.3,20.8,R0044,Ward_6,29712.0
EVT01540,2017-04-17 00:00,19.10744,72.8674,7.8,21.4,10.1,R0118,Ward_8,21012.0
EVT01541,2015-07-05 00:00,19.19164,72.81121,16.8,49.8,21.3,R0072,Ward_15,18565.0
EVT01542,2020-08-05 00:00,19.07826,72.78788,16.0,59.9,23.6,R0455,Ward_1,34776.0
EVT01543,2016-09-12 00:00,18.92043,72.97869,2.1,13.7,3.1,R0176,Ward_6,11360.0
EVT01544,2017-07-14 00:00,19.17077,72.77141,18.9,57.5,10.9,R0490,Ward_6,5039.0
EVT01545,2017-05-01 00:00,19.1881,72.93688,3.2,0.0,2.6,R0464,Ward_17,39305.0
EVT01546,2023-07-09 00:00,19.0789,72.97927,0.5,0.0,1.1,R0187,Ward_19,4814.0
